Pair,Ticker1,Ticker2,p_value,n,q_value,rank
HSY-MRNA,HSY,MRNA,0.06447726200801175,404,0.19118097853640878,2614
GEV-META,GEV,META,0.06451074696359524,345,0.19118097853640878,2615
EVRG-TJX,EVRG,TJX,0.06453389674544617,404,0.19118097853640878,2616
OKE-SW,OKE,SW,0.06456474063617366,404,0.19118097853640878,2617
DOV-FITB,DOV,FITB,0.06457495209384954,403,0.19118097853640878,2618
D-HAS,D,HAS,0.06459323858441877,404,0.19118097853640878,2619
IBM-MCD,IBM,MCD,0.06460638825447261,404,0.19118097853640878,2620
EXPE-PODD,EXPE,PODD,0.06461951511967887,404,0.19118097853640878,2621
ORLY-WEC,ORLY,WEC,0.06464419816093978,404,0.19118097853640878,2622
HCA-LIN,HCA,LIN,0.06465442413641545,404,0.19118097853640878,2623
ECL-TT,ECL,TT,0.06466394054128001,404,0.19118097853640878,2624
BSX-PM,BSX,PM,0.06472977993413746,404,0.19118097853640878,2625
DE-SOLV,DE,SOLV,0.06475403699656618,346,0.19118097853640878,2626
JKHY-TRV,JKHY,TRV,0.06475567570870541,404,0.19118097853640878,2627
HOLX-TGT,HOLX,TGT,0.06477337898026647,404,0.19118097853640878,2628
IPG-LEN,IPG,LEN,0.06479076957952179,403,0.19118097853640878,2629
AMZN-DAL,AMZN,DAL,0.06482363478080942,403,0.19118097853640878,2630
CDW-EVRG,CDW,EVRG,0.06487376046557802,404,0.19118097853640878,2631
CDW-NI,CDW,NI,0.06489260473419248,404,0.19118097853640878,2632
PEG-WBA,PEG,WBA,0.06491601886453234,404,0.19118097853640878,2633
CB-DUK,CB,DUK,0.06494433251145137,404,0.19118097853640878,2634
COST-CTAS,COST,CTAS,0.06494454285832302,403,0.19118097853640878,2635
GEN-NDAQ,GEN,NDAQ,0.06496357253884788,403,0.19118097853640878,2636
KMI-TMUS,KMI,TMUS,0.06497707350688886,404,0.19118097853640878,2637
ATO-PLTR,ATO,PLTR,0.0649878570795184,404,0.19118097853640878,2638
COP-DOW,COP,DOW,0.06500996372286541,404,0.19118097853640878,2639
L-MA,L,MA,0.06502247420852406,404,0.19118097853640878,2640
COO-CPB,COO,CPB,0.06502714382499752,404,0.19118097853640878,2641
KDP-O,KDP,O,0.06504391068621757,404,0.19118097853640878,2642
FANG-REGN,FANG,REGN,0.06506090537866062,404,0.19118097853640878,2643
ABBV-AEE,ABBV,AEE,0.06506403748877138,403,0.19118097853640878,2644
ALGN-FOXA,ALGN,FOXA,0.06510620247525702,404,0.19121748477874617,2645
FOX-WMT,FOX,WMT,0.0651256873116955,404,0.19121748477874617,2646
KMI-TKO,KMI,TKO,0.06521766379227108,404,0.191237416769387,2647
GEV-JBL,GEV,JBL,0.06525753376416125,345,0.191237416769387,2648
IQV-VRSN,IQV,VRSN,0.06525965730641506,404,0.191237416769387,2649
BX-SPG,BX,SPG,0.06528925766734756,404,0.191237416769387,2650
FTNT-PAYC,FTNT,PAYC,0.06532072559441823,404,0.191237416769387,2651
CFG-GLW,CFG,GLW,0.06538857246582218,403,0.191237416769387,2652
APTV-DLTR,APTV,DLTR,0.06539041546543035,404,0.191237416769387,2653
GIS-VRSN,GIS,VRSN,0.06541912774476401,404,0.191237416769387,2654
BDX-TECH,BDX,TECH,0.06543829618169203,404,0.191237416769387,2655
AZO-EBAY,AZO,EBAY,0.06544799368320142,404,0.191237416769387,2656
ADP-MA,ADP,MA,0.06546173733226537,404,0.191237416769387,2657
ARE-MCK,ARE,MCK,0.06548685229062674,404,0.191237416769387,2658
MET-PNC,MET,PNC,0.06549341398302899,404,0.191237416769387,2659
GPC-MRNA,GPC,MRNA,0.0654954217147306,404,0.191237416769387,2660
CTAS-MO,CTAS,MO,0.06550170755867406,404,0.191237416769387,2661
DRI-WRB,DRI,WRB,0.06554521482739648,404,0.19129255221414096,2662
COP-UPS,COP,UPS,0.06557821166390897,404,0.191316983258321,2663
DXCM-LNT,DXCM,LNT,0.06599305418593508,404,0.1923938826448253,2664
BLDR-WST,BLDR,WST,0.0659968718301531,404,0.1923938826448253,2665
AEP-VZ,AEP,VZ,0.06604725161324862,404,0.19243680542017721,2666
CINF-FOXA,CINF,FOXA,0.06608018114865599,404,0.19243680542017721,2667
BSX-GRMN,BSX,GRMN,0.06608590511790871,404,0.19243680542017721,2668
ROK-STX,ROK,STX,0.06613804838919227,403,0.19245255542209355,2669
LNT-MO,LNT,MO,0.06616634027975647,404,0.19245255542209355,2670
EBAY-JPM,EBAY,JPM,0.06616987243675067,404,0.19245255542209355,2671
MS-PODD,MS,PODD,0.06619040134995932,404,0.19245255542209355,2672
AVGO-HON,AVGO,HON,0.06625266315882394,404,0.19256151892289683,2673
CRWD-EXE,CRWD,EXE,0.06640133283602837,404,0.19283611802198555,2674
HLT-NDAQ,HLT,NDAQ,0.0664251610900617,404,0.19283611802198555,2675
FFIV-HUM,FFIV,HUM,0.06643864036517998,404,0.19283611802198555,2676
HCA-LULU,HCA,LULU,0.06644642656002772,404,0.19283611802198555,2677
HLT-UAL,HLT,UAL,0.06650477083609671,404,0.19293336991248522,2678
ES-LHX,ES,LHX,0.06656579172727314,404,0.19300955032999023,2679
DAL-PKG,DAL,PKG,0.06658071758068913,404,0.19300955032999023,2680
TJX-TKO,TJX,TKO,0.06661737459063993,404,0.19302798901064824,2681
NI-WEC,NI,WEC,0.06664213416462741,404,0.19302798901064824,2682
INCY-STT,INCY,STT,0.06666161597574581,404,0.19302798901064824,2683
LKQ-TT,LKQ,TT,0.06668948592667835,404,0.19303674223709544,2684
SHW-USB,SHW,USB,0.06673032545207279,404,0.19306698869086641,2685
DVA-IRM,DVA,IRM,0.06674963722791442,404,0.19306698869086641,2686
FANG-IQV,FANG,IQV,0.06681089717758958,404,0.19309561176049256,2687
A-BLDR,A,BLDR,0.06683720555040025,404,0.19309561176049256,2688
ENPH-V,ENPH,V,0.06684639851488804,403,0.19309561176049256,2689
CMCSA-WY,CMCSA,WY,0.06685895168435126,403,0.19309561176049256,2690
ABT-CAH,ABT,CAH,0.06695036989115502,403,0.19328778286301873,2691
OKE-PG,OKE,PG,0.06705699169656201,404,0.1934725576159404,2692
GEN-HBAN,GEN,HBAN,0.06706417784267313,403,0.1934725576159404,2693
NXPI-OXY,NXPI,OXY,0.06710134664672304,404,0.19348189570455093,2694
ETN-VMC,ETN,VMC,0.06714048981642506,404,0.19348189570455093,2695
ABT-DASH,ABT,DASH,0.06714212779244039,403,0.19348189570455093,2696
OKE-PKG,OKE,PKG,0.06724984308759607,404,0.19355833611382958,2697
DD-FDX,DD,FDX,0.06725138841644143,404,0.19355833611382958,2698
AOS-MRNA,AOS,MRNA,0.0672612677925301,404,0.19355833611382958,2699
GWW-HD,GWW,HD,0.06726831091612046,404,0.19355833611382958,2700
KEY-SRE,KEY,SRE,0.0673373535340081,404,0.19357210740328534,2701
AZO-PM,AZO,PM,0.06739625909342642,404,0.19357210740328534,2702
APA-NUE,APA,NUE,0.06739721923855045,404,0.19357210740328534,2703
FDX-PRU,FDX,PRU,0.06740349217264903,404,0.19357210740328534,2704
DUK-INTC,DUK,INTC,0.06742614748827208,404,0.19357210740328534,2705
AMCR-IRM,AMCR,IRM,0.06747317470105345,404,0.19357210740328534,2706
CRWD-ENPH,CRWD,ENPH,0.0674866338260036,404,0.19357210740328534,2707
GILD-XEL,GILD,XEL,0.0674938050553415,404,0.19357210740328534,2708
KR-RSG,KR,RSG,0.0674973405786459,404,0.19357210740328534,2709
CRL-ON,CRL,ON,0.06753328097693534,404,0.19358655786553944,2710
ICE-LNT,ICE,LNT,0.06755221500495269,403,0.19358655786553944,2711
NDAQ-RCL,NDAQ,RCL,0.06770338534157215,403,0.19394823035349337,2712
BX-CMI,BX,CMI,0.06774511376255375,404,0.19399623620393663,2713
FOXA-WMT,FOXA,WMT,0.06782297026131448,404,0.1941476256301224,2714
ARE-PEP,ARE,PEP,0.06791453308919436,404,0.19433447762753062,2715
DTE-RSG,DTE,RSG,0.06793827278110093,404,0.19433447762753062,2716
FTNT-MA,FTNT,MA,0.06806684205635267,404,0.19463058370842987,2717
HIG-RTX,HIG,RTX,0.0681733144421751,404,0.19481448204257662,2718
ENPH-FFIV,ENPH,FFIV,0.06818506373517348,404,0.19481448204257662,2719
GS-VST,GS,VST,0.06820638320965483,403,0.19481448204257662,2720
C-CNC,C,CNC,0.06827212631494481,404,0.1949023778278092,2721
HUBB-SRE,HUBB,SRE,0.06828733073076286,404,0.1949023778278092,2722
LNT-VICI,LNT,VICI,0.06832549684004512,404,0.19493349519908587,2723
ATO-PODD,ATO,PODD,0.0683484156162067,404,0.19493349519908587,2724
HAS-LHX,HAS,LHX,0.06854565695481024,404,0.19542429683740212,2725
ES-O,ES,O,0.06857893336015292,404,0.19544338528559574,2726
AES-REGN,AES,REGN,0.068655276868412,404,0.19544338528559574,2727
BLK-CCL,BLK,CCL,0.06866222712114282,404,0.19544338528559574,2728
KVUE-MRNA,KVUE,MRNA,0.06867476825519006,404,0.19544338528559574,2729
AZO-NFLX,AZO,NFLX,0.06867813641777273,404,0.19544338528559574,2730
DHR-GIS,DHR,GIS,0.06870388690346886,404,0.1954450740948552,2731
FE-LDOS,FE,LDOS,0.06876351900798446,404,0.19554311097109492,2732
DOC-WBA,DOC,WBA,0.06879904075870551,404,0.19557253847580794,2733
ADP-ATO,ADP,ATO,0.0688639457903174,404,0.19568544068945715,2734
EXR-TXN,EXR,TXN,0.06891243485758791,404,0.19575162939985394,2735
CAT-HUBB,CAT,HUBB,0.06895386628860073,404,0.19579772923835495,2736
FTNT-WTW,FTNT,WTW,0.06904645780406876,404,0.19585313287731984,2737
AME-APO,AME,APO,0.06906619170549644,404,0.19585313287731984,2738
KEYS-USB,KEYS,USB,0.0690696982645959,404,0.19585313287731984,2739
CDW-MGM,CDW,MGM,0.06907421599740718,404,0.19585313287731984,2740
CPAY-FTNT,CPAY,FTNT,0.06917871360385995,404,0.19591028576995642,2741
GEHC-TMO,GEHC,TMO,0.06919116530977847,404,0.19591028576995642,2742
IP-WBA,IP,WBA,0.06919360163332293,404,0.19591028576995642,2743
EW-VTR,EW,VTR,0.06920138810515812,404,0.19591028576995642,2744
RL-WFC,RL,WFC,0.06924736544098026,404,0.19591028576995642,2745
CEG-MS,CEG,MS,0.0692553786123281,404,0.19591028576995642,2746
CARR-LDOS,CARR,LDOS,0.069270891364406,403,0.19591028576995642,2747
KMB-TSN,KMB,TSN,0.06932613596709966,404,0.19595947917921552,2748
AMAT-FCX,AMAT,FCX,0.06933873191706313,404,0.19595947917921552,2749
AKAM-PM,AKAM,PM,0.06944946792495706,404,0.19619523400035854,2750
BSX-LW,BSX,LW,0.06947265912408114,404,0.19619523400035854,2751
EL-PGR,EL,PGR,0.06950613318119482,404,0.19621844065577854,2752
CRL-PM,CRL,PM,0.0695533314216679,404,0.19625131988112945,2753
BAX-GS,BAX,GS,0.06957240611005296,403,0.19625131988112945,2754
NOW-PNC,NOW,PNC,0.06959356239831531,404,0.19625131988112945,2755
HBAN-MTB,HBAN,MTB,0.06967253278116246,404,0.19640272393935093,2756
NTRS-PH,NTRS,PH,0.06973441512301534,404,0.19650586546634247,2757
ADBE-IPG,ADBE,IPG,0.06977552060301277,404,0.19655040593357728,2758
GOOGL-LKQ,GOOGL,LKQ,0.069803612410786,403,0.1965582692350114,2759
FDX-FRT,FDX,FRT,0.06983900379824878,404,0.19658667409731695,2760
FOX-PPL,FOX,PPL,0.06986980285341088,404,0.1966021363158816,2761
CSCO-LYV,CSCO,LYV,0.06992822411443472,404,0.19663232928168858,2762
EMN-GIS,EMN,GIS,0.06994177773317438,404,0.19663232928168858,2763
PM-TKO,PM,TKO,0.06997864877398811,404,0.19663232928168858,2764
KHC-LYB,KHC,LYB,0.0699817724885917,403,0.19663232928168858,2765
MS-SYF,MS,SYF,0.07002314651085964,404,0.19667744947319907,2766
ICE-PM,ICE,PM,0.07005687357317139,403,0.19670106642210644,2767
EXC-RSG,EXC,RSG,0.0701063237865957,404,0.19676879678398196,2768
BKR-MTB,BKR,MTB,0.07022181084889945,404,0.19698699221703747,2769
DVN-GEV,DVN,GEV,0.07023477518872362,345,0.19698699221703747,2770
CINF-TT,CINF,TT,0.07033155281159198,404,0.19700150187883636,2771
ABBV-ICE,ABBV,ICE,0.07034362870781471,403,0.19700150187883636,2772
ALB-MRK,ALB,MRK,0.07034998791567931,404,0.19700150187883636,2773
FOXA-T,FOXA,T,0.07036177189243181,404,0.19700150187883636,2774
BF-B-KHC,BF-B,KHC,0.07036673545035023,403,0.19700150187883636,2775
K-WMT,K,WMT,0.07044136853770472,403,0.19707900155177865,2776
BKNG-RCL,BKNG,RCL,0.07044515218294366,403,0.19707900155177865,2777
AZO-COR,AZO,COR,0.07057175571827833,404,0.19736212029348607,2778
DTE-T,DTE,T,0.07060625486717334,404,0.19738754734187466,2779
AMD-MGM,AMD,MGM,0.07066088285835895,403,0.19742263934321566,2780
EQT-PEP,EQT,PEP,0.07068545918643433,403,0.19742263934321566,2781
HOLX-YUM,HOLX,YUM,0.07069504217438873,403,0.19742263934321566,2782
STT-SYF,STT,SYF,0.07072515584715172,404,0.19742268436686905,2783
ALB-OXY,ALB,OXY,0.07074588148762562,404,0.19742268436686905,2784
HAL-MRNA,HAL,MRNA,0.07077347647156583,404,0.19742877511942367,2785
BALL-MCHP,BALL,MCHP,0.0708243996915366,404,0.19743783469105614,2786
GEV-NTRS,GEV,NTRS,0.0708275512014382,345,0.19743783469105614,2787
ALB-PM,ALB,PM,0.07091353586847987,404,0.19753505954610273,2788
KVUE-TMUS,KVUE,TMUS,0.07093699004770816,404,0.19753505954610273,2789
PH-VST,PH,VST,0.07093870718671987,404,0.19753505954610273,2790
LDOS-LHX,LDOS,LHX,0.07100124501278113,404,0.19758621390723433,2791
COF-RCL,COF,RCL,0.07100794300798022,403,0.19758621390723433,2792
DOV-GM,DOV,GM,0.07108609212651851,404,0.1976516958190401,2793
EQT-EXE,EQT,EXE,0.07110054874306813,403,0.1976516958190401,2794
BRO-EQR,BRO,EQR,0.07110779892060974,403,0.1976516958190401,2795
BKNG-ELV,BKNG,ELV,0.07117339756478959,404,0.1977632781405044,2796
DE-IBM,DE,IBM,0.07125407948523876,404,0.1978500724391867,2797
MS-NWS,MS,NWS,0.07127563530293195,404,0.1978500724391867,2798
DASH-RL,DASH,RL,0.07130618466940951,404,0.1978500724391867,2799
AOS-T,AOS,T,0.0713065005573076,404,0.1978500724391867,2800
CNP-DE,CNP,DE,0.0713365898632901,404,0.19786289419775108,2801
DASH-FAST,DASH,FAST,0.07136374253995253,404,0.1978654737350033,2802
HPQ-RVTY,HPQ,RVTY,0.07138845705743523,403,0.1978654737350033,2803
CTVA-TPR,CTVA,TPR,0.07145168968120352,404,0.1979701059676427,2804
KMI-WMB,KMI,WMB,0.07170127789002331,404,0.19854961521011685,2805
MA-WRB,MA,WRB,0.07171196039124571,404,0.19854961521011685,2806
APD-UDR,APD,UDR,0.07179420214085724,404,0.19867743308993654,2807
VST-WFC,VST,WFC,0.07180927173594308,404,0.19867743308993654,2808
CPAY-MSCI,CPAY,MSCI,0.07184853890178607,404,0.19871530748592947,2809
KIM-SHW,KIM,SHW,0.0719115290815077,404,0.19881874357090154,2810
DG-EW,DG,EW,0.07204776009975275,404,0.1991245280024828,2811
CAG-GIS,CAG,GIS,0.07211769889276494,404,0.19924694263794127,2812
KMI-PODD,KMI,PODD,0.07216284330671495,404,0.19930079262348682,2813
AZO-EVRG,AZO,EVRG,0.07220581256687274,404,0.19933941810528533,2814
ADM-SWKS,ADM,SWKS,0.07222814544553716,403,0.19933941810528533,2815
COIN-HON,COIN,HON,0.0722833362651857,404,0.19942089468900132,2816
GOOG-WSM,GOOG,WSM,0.07237188262700958,404,0.19952898896219642,2817
ALGN-ETR,ALGN,ETR,0.07237388221076967,403,0.19952898896219642,2818
CAH-PEP,CAH,PEP,0.07246248623083003,404,0.1996739004606163,2819
AXP-CFG,AXP,CFG,0.07247784776662865,404,0.1996739004606163,2820
EXPE-GILD,EXPE,GILD,0.07261493461776598,404,0.1999806547484665,2821
SW-TFC,SW,TFC,0.072760580290714,404,0.2002718175029515,2822
T-TKO,T,TKO,0.07279408599669135,404,0.2002718175029515,2823
BRK-B-PM,BRK-B,PM,0.07280947014965754,404,0.2002718175029515,2824
CBRE-INCY,CBRE,INCY,0.07282391289016009,404,0.2002718175029515,2825
COF-WFC,COF,WFC,0.0728495502977656,404,0.2002718175029515,2826
NFLX-UPS,NFLX,UPS,0.07288562584026463,404,0.2003001157244485,2827
EVRG-FOX,EVRG,FOX,0.07292933396529783,404,0.20034936194356395,2828
ALB-UPS,ALB,UPS,0.07300113939894748,404,0.20047573417830436,2829
BALL-BG,BALL,BG,0.07309094783210528,404,0.2005380276386359,2830
ADBE-EXC,ADBE,EXC,0.07312871096394251,404,0.2005380276386359,2831
NI-PODD,NI,PODD,0.07313933933365149,404,0.2005380276386359,2832
APO-MTB,APO,MTB,0.07314794821911809,404,0.2005380276386359,2833
ROK-TEL,ROK,TEL,0.07315288587049738,403,0.2005380276386359,2834
NWS-PLTR,NWS,PLTR,0.07318315556948723,404,0.20055024184103928,2835
CMS-LW,CMS,LW,0.07323867264743054,404,0.2006316106480564,2836
KVUE-XEL,KVUE,XEL,0.07334912272989356,404,0.2008633537146786,2837
BKNG-GEV,BKNG,GEV,0.07342467967388673,345,0.2009994138077611,2838
FANG-LYB,FANG,LYB,0.07345799878689876,404,0.20101979308750142,2839
L-WFC,L,WFC,0.07354701170766215,404,0.20115605365636607,2840
GOOGL-WSM,GOOGL,WSM,0.07355957632098546,403,0.20115605365636607,2841
AOS-AVY,AOS,AVY,0.0737486231254468,404,0.20160205948683893,2842
DG-F,DG,F,0.07377916191252337,403,0.20161460038635035,2843
AEE-ALGN,AEE,ALGN,0.07385589904105196,403,0.20169053333129558,2844
AON-FTNT,AON,FTNT,0.07386332607080293,404,0.20169053333129558,2845
HIG-TT,HIG,TT,0.07388483174937151,404,0.20169053333129558,2846
NWS-RL,NWS,RL,0.07393290702573102,404,0.2017508797621722,2847
MNST-TMO,MNST,TMO,0.07398334962847734,404,0.20179484180127671,2848
ADBE-AKAM,ADBE,AKAM,0.07400096592764029,404,0.20179484180127671,2849
KO-NEM,KO,NEM,0.07407364363415435,404,0.2019221534714895,2850
KMB-MKC,KMB,MKC,0.0741286620080758,404,0.20200125399534932,2851
IP-KMI,IP,KMI,0.07416441939457608,404,0.20202783109272845,2852
ADP-NI,ADP,NI,0.0742233381995058,404,0.20206259442786803,2853
JBHT-WST,JBHT,WST,0.07424397578897193,404,0.20206259442786803,2854
MMC-PG,MMC,PG,0.07425520750309733,404,0.20206259442786803,2855
CRL-NDSN,CRL,NDSN,0.07431648431401752,404,0.2021585317351548,2856
DOV-OKE,DOV,OKE,0.07439869994928526,404,0.20216560638367637,2857
AMP-WAB,AMP,WAB,0.07441190404205893,404,0.20216560638367637,2858
ADP-K,ADP,K,0.07441217716811127,403,0.20216560638367637,2859
ABT-WRB,ABT,WRB,0.07442317341450823,403,0.20216560638367637,2860
AAPL-IP,AAPL,IP,0.07445193756485742,404,0.20217305240873026,2861
BLK-ORCL,BLK,ORCL,0.07452790489720756,403,0.20230862793375456,2862
AZO-WM,AZO,WM,0.07457055422584495,404,0.2023132305601649,2863
LNT-MCO,LNT,MCO,0.07458168262637563,404,0.2023132305601649,2864
FCX-VLO,FCX,VLO,0.07464053044469059,404,0.20240219232977352,2865
BSX-TMUS,BSX,TMUS,0.07468796072434775,404,0.20240306322209906,2866
AMP-KEY,AMP,KEY,0.07469295691308507,404,0.20240306322209906,2867
ATO-MO,ATO,MO,0.07473779787650356,404,0.20245395805528457,2868
MO-TJX,MO,TJX,0.07486250067197538,404,0.2027210762358232,2869
BRO-MKC,BRO,MKC,0.07496980922015001,404,0.20291503748817824,2870
FTV-WY,FTV,WY,0.07498636537888528,404,0.20291503748817824,2871
KMI-TSLA,KMI,TSLA,0.07506436898378888,403,0.20304449009198172,2872
CMI-PNC,CMI,PNC,0.07508647445414642,404,0.20304449009198172,2873
BX-NCLH,BX,NCLH,0.07515441720856912,404,0.2031568243917662,2874
EPAM-POOL,EPAM,POOL,0.07518700772975646,404,0.2031568243917662,2875
CAH-COR,CAH,COR,0.0752064650470742,404,0.2031568243917662,2876
OXY-SMCI,OXY,SMCI,0.07524321374634978,404,0.20318544581000744,2877
CPT-MKC,CPT,MKC,0.0753718142928298,404,0.20339380486315387,2878
BF-B-MCK,BF-B,MCK,0.0754051666407775,404,0.20339380486315387,2879
AVY-BG,AVY,BG,0.07541005639029522,404,0.20339380486315387,2880
BLDR-CZR,BLDR,CZR,0.07542509355267682,404,0.20339380486315387,2881
PEG-RMD,PEG,RMD,0.07548022145449206,404,0.2034714652373135,2882
AZO-DASH,AZO,DASH,0.07550627291532691,404,0.2034714652373135,2883
CPT-KMB,CPT,KMB,0.07554532678824585,404,0.20347992083597524,2884
EXPE-TSLA,EXPE,TSLA,0.07556521069501039,403,0.20347992083597524,2885
IEX-WST,IEX,WST,0.07558798449383763,404,0.20347992083597524,2886
ODFL-TGT,ODFL,TGT,0.07563379594639993,404,0.20349779313606875,2887
HWM-TDG,HWM,TDG,0.07565291863700242,404,0.20349779313606875,2888
EW-K,EW,K,0.07572930095731176,403,0.20349779313606875,2889
AXP-SYF,AXP,SYF,0.07576682088316603,404,0.20349779313606875,2890
DASH-DRI,DASH,DRI,0.07581331632954574,404,0.20349779313606875,2891
AMCR-CARR,AMCR,CARR,0.07583975364237869,403,0.20349779313606875,2892
HBAN-UAL,HBAN,UAL,0.07585047185408839,404,0.20349779313606875,2893
CFG-SPGI,CFG,SPGI,0.07585274367892612,404,0.20349779313606875,2894
MAS-VTRS,MAS,VTRS,0.07586537050609088,404,0.20349779313606875,2895
J-RF,J,RF,0.07587805719339144,404,0.20349779313606875,2896
CBRE-SPG,CBRE,SPG,0.07588275282728679,404,0.20349779313606875,2897
PAYX-WMT,PAYX,WMT,0.07600888638836549,404,0.20349951954470832,2898
MSFT-UNH,MSFT,UNH,0.07601177318310075,404,0.20349951954470832,2899
EQR-PSA,EQR,PSA,0.07601320179547863,403,0.20349951954470832,2900
FDX-NTAP,FDX,NTAP,0.07602263310023684,404,0.20349951954470832,2901
DUK-MO,DUK,MO,0.07602348114583186,404,0.20349951954470832,2902
ATO-MRNA,ATO,MRNA,0.07604055930470952,404,0.20349951954470832,2903
ELV-RL,ELV,RL,0.07617444331859036,404,0.2037876205723583,2904
DHR-ON,DHR,ON,0.07624277259065866,404,0.20383693084713234,2905
MS-WMT,MS,WMT,0.07628044145167032,404,0.20383693084713234,2906
BX-DLR,BX,DLR,0.07632606443022283,404,0.20383693084713234,2907
HOLX-PEP,HOLX,PEP,0.07635628374152448,404,0.20383693084713234,2908
NTRS-STT,NTRS,STT,0.07637821608229604,404,0.20383693084713234,2909
TGT-UPS,TGT,UPS,0.07638940759045898,404,0.20383693084713234,2910
ADP-CINF,ADP,CINF,0.07639028187529891,404,0.20383693084713234,2911
ATO-CDW,ATO,CDW,0.07645249686175955,404,0.20383693084713234,2912
ALB-APA,ALB,APA,0.07645462870016007,404,0.20383693084713234,2913
FITB-PKG,FITB,PKG,0.07645524732765396,403,0.20383693084713234,2914
BIIB-DVN,BIIB,DVN,0.07650283477700096,403,0.20386693108781848,2915
DD-DOC,DD,DOC,0.07651898198636616,404,0.20386693108781848,2916
AXON-MRNA,AXON,MRNA,0.07656187532010786,404,0.20391128192043811,2917
CSCO-EXPE,CSCO,EXPE,0.07661237516925576,404,0.20395908246616976,2918
A-DECK,A,DECK,0.07663232870623626,404,0.20395908246616976,2919
QCOM-TER,QCOM,TER,0.07669172947472687,404,0.20404727612642226,2920
ELV-FAST,ELV,FAST,0.07676199423132182,404,0.2041532881303251,2921
EXE-HSY,EXE,HSY,0.07678413025058695,404,0.2041532881303251,2922
FTNT-KVUE,FTNT,KVUE,0.07681184761847484,404,0.20415711397465997,2923
EQR-FIS,EQR,FIS,0.07689808867229052,403,0.20419041981760042,2924
RF-TFC,RF,TFC,0.076899169473085,404,0.20419041981760042,2925
CARR-D,CARR,D,0.07690498278671441,403,0.20419041981760042,2926
AEP-ICE,AEP,ICE,0.076929509435721,403,0.20419041981760042,2927
MA-PAYX,MA,PAYX,0.07699450093636108,404,0.20429312765525587,2928
ADP-WMT,ADP,WMT,0.07724362316251336,404,0.20488416126649583,2929
ANET-J,ANET,J,0.077351719849045,404,0.20508629234880468,2930
AXON-ETR,AXON,ETR,0.07738620315011913,403,0.20508629234880468,2931
PFE-RVTY,PFE,RVTY,0.0773990229330281,404,0.20508629234880468,2932
LDOS-TXN,LDOS,TXN,0.07748482333789491,404,0.205097238490225,2933
KEY-USB,KEY,USB,0.07748615661841941,404,0.205097238490225,2934
AMAT-AVY,AMAT,AVY,0.0774879582278556,404,0.205097238490225,2935
AEE-TRV,AEE,TRV,0.07753623826783897,403,0.205097238490225,2936
BAC-RCL,BAC,RCL,0.07760092972928478,403,0.205097238490225,2937
IP-TFC,IP,TFC,0.07760462065654403,404,0.205097238490225,2938
DLTR-DOC,DLTR,DOC,0.07762224859173522,404,0.205097238490225,2939
AEE-WMT,AEE,WMT,0.07767123470357061,403,0.205097238490225,2940
BLDR-CNP,BLDR,CNP,0.07767644115629234,404,0.205097238490225,2941
PPL-TMUS,PPL,TMUS,0.07774173582531567,404,0.205097238490225,2942
DG-SPG,DG,SPG,0.07774234291225056,404,0.205097238490225,2943
APD-RF,APD,RF,0.07778029060222671,404,0.205097238490225,2944
HWM-UPS,HWM,UPS,0.07778976028910403,404,0.205097238490225,2945
PPL-TJX,PPL,TJX,0.07779860499594289,404,0.205097238490225,2946
MAR-UAL,MAR,UAL,0.07780975281237788,404,0.205097238490225,2947
